   3.78072	  -0.00000	   0.00000	  -0.00000
   5.05913	   0.02305	   0.02963	   0.02980
   6.33754	   0.00423	   0.00277	   0.00267
   7.61595	   0.00222	  -0.00183	   0.00020
   8.89436	  -0.00088	   0.00097	   0.00186
  10.17277	   0.00088	   0.00138	   0.00212
  11.45118	  -0.00115	   0.00054	   0.00083
  12.72959	   0.00152	   0.00109	   0.00089
  14.00800	   0.00114	  -0.00090	   0.00015
  15.28641	   0.00058	   0.00070	  -0.00049
